timestamp,packet_length,dst_port,src_port,tcp_flag_syn,tcp_flag_fin,tcp_flag_psh,tcp_flag_ack,inter_arrival_time,traffic_type,is_attack
1781260355.393231,44,51973,55517,0,0,0,1,2.9325485229492188e-05,rest_normal,0
1781260355.4058547,45,53184,55232,0,0,1,1,0.012623786926269531,rest_normal,0
1781260355.405909,44,55232,53184,0,0,0,1,5.435943603515625e-05,rest_normal,0
1781260355.4059424,45,55232,53184,0,0,1,1,3.337860107421875e-05,rest_normal,0
1781260355.4059608,44,53184,55232,0,0,0,1,1.8358230590820312e-05,rest_normal,0
1781260355.4059968,85,53184,55232,0,0,1,1,3.600120544433594e-05,rest_normal,0
1781260355.4060297,44,55232,53184,0,0,0,1,3.2901763916015625e-05,rest_normal,0
1781260355.406087,121,55232,53184,0,0,1,1,5.7220458984375e-05,rest_normal,0
1781260355.4061177,44,53184,55232,0,0,0,1,3.075599670410156e-05,rest_normal,0
1781260355.4954357,45,51973,55517,0,0,1,1,0.08931803703308105,rest_normal,0
1781260355.4954891,44,55517,51973,0,0,0,1,5.340576171875e-05,rest_normal,0
1781260355.4955275,45,55517,51973,0,0,1,1,3.838539123535156e-05,rest_normal,0
1781260355.4955668,44,51973,55517,0,0,0,1,3.933906555175781e-05,rest_normal,0
1781260355.495608,85,51973,55517,0,0,1,1,4.124641418457031e-05,rest_normal,0
1781260355.495642,44,55517,51973,0,0,0,1,3.3855438232421875e-05,rest_normal,0
1781260355.495716,121,55517,51973,0,0,1,1,7.414817810058594e-05,rest_normal,0
1781260355.4957452,44,51973,55517,0,0,0,1,2.9087066650390625e-05,rest_normal,0
1781260355.5071692,45,53184,55232,0,0,1,1,0.011424064636230469,rest_normal,0
1781260355.5072196,44,55232,53184,0,0,0,1,5.030632019042969e-05,rest_normal,0
1781260355.5072656,45,55232,53184,0,0,1,1,4.601478576660156e-05,rest_normal,0
1781260355.5073032,44,53184,55232,0,0,0,1,3.7670135498046875e-05,rest_normal,0
1781260355.5073335,85,53184,55232,0,0,1,1,3.0279159545898438e-05,rest_normal,0
1781260355.507368,44,55232,53184,0,0,0,1,3.457069396972656e-05,rest_normal,0
1781260355.5074255,121,55232,53184,0,0,1,1,5.745887756347656e-05,rest_normal,0
1781260355.5074537,44,53184,55232,0,0,0,1,2.8133392333984375e-05,rest_normal,0
1781260355.5747404,45,38560,53185,0,0,1,1,0.06728672981262207,rest_normal,0
1781260355.5748,44,53185,38560,0,0,0,1,5.9604644775390625e-05,rest_normal,0
1781260355.5748932,45,53185,38560,0,0,1,1,9.322166442871094e-05,rest_normal,0
1781260355.5749304,44,38560,53185,0,0,0,1,3.719329833984375e-05,rest_normal,0
1781260355.5749705,100,38560,53185,0,0,1,1,4.00543212890625e-05,rest_normal,0
1781260355.5750103,45,36614,51978,0,0,1,1,3.981590270996094e-05,rest_normal,0
1781260355.5750148,44,53185,38560,0,0,0,1,4.5299530029296875e-06,rest_normal,0
1781260355.5750785,44,51978,36614,0,0,0,1,6.365776062011719e-05,rest_normal,0
1781260355.575098,45,51978,36614,0,0,1,1,1.9550323486328125e-05,rest_normal,0
1781260355.5751183,44,36614,51978,0,0,0,1,2.0265579223632812e-05,rest_normal,0
1781260355.575184,100,36614,51978,0,0,1,1,6.580352783203125e-05,rest_normal,0
1781260355.5752203,44,51978,36614,0,0,0,1,3.62396240234375e-05,rest_normal,0
1781260355.5752528,359,53185,38560,0,0,1,1,3.24249267578125e-05,rest_normal,0
1781260355.575286,44,38560,53185,0,0,0,1,3.314018249511719e-05,rest_normal,0
1781260355.5753572,359,51978,36614,0,0,1,1,7.128715515136719e-05,rest_normal,0
1781260355.5753784,44,36614,51978,0,0,0,1,2.1219253540039062e-05,rest_normal,0
1781260355.575578,45,38560,53185,0,0,1,1,0.0001995563507080078,rest_normal,0
1781260355.5756164,44,53185,38560,0,0,0,1,3.838539123535156e-05,rest_normal,0
1781260355.575654,45,53185,38560,0,0,1,1,3.7670135498046875e-05,rest_normal,0
1781260355.5756867,44,38560,53185,0,0,0,1,3.266334533691406e-05,rest_normal,0
1781260355.5757103,59,38560,53185,0,0,1,1,2.3603439331054688e-05,rest_normal,0
1781260355.5757368,44,53185,38560,0,0,0,1,2.6464462280273438e-05,rest_normal,0
1781260355.5758953,45,53184,55232,0,0,1,1,0.00015854835510253906,rest_normal,0
1781260355.5759268,44,55232,53184,0,0,0,1,3.147125244140625e-05,rest_normal,0
1781260355.5759587,45,55232,53184,0,0,1,1,3.1948089599609375e-05,rest_normal,0
1781260355.5759873,44,53184,55232,0,0,0,1,2.86102294921875e-05,rest_normal,0
1781260355.5760164,85,53184,55232,0,0,1,1,2.9087066650390625e-05,rest_normal,0
1781260355.5760453,44,55232,53184,0,0,0,1,2.8848648071289062e-05,rest_normal,0
1781260355.5761747,67,55232,53184,0,0,1,1,0.00012946128845214844,rest_normal,0
1781260355.5761948,44,53184,55232,0,0,0,1,2.002716064453125e-05,rest_normal,0
1781260355.5767865,45,36614,51978,0,0,1,1,0.0005917549133300781,rest_normal,0
1781260355.5768304,44,51978,36614,0,0,0,1,4.38690185546875e-05,rest_normal,0
1781260355.576876,45,51978,36614,0,0,1,1,4.553794860839844e-05,rest_normal,0
1781260355.5769117,44,36614,51978,0,0,0,1,3.5762786865234375e-05,rest_normal,0
1781260355.5769432,59,36614,51978,0,0,1,1,3.147125244140625e-05,rest_normal,0
1781260355.5769727,44,51978,36614,0,0,0,1,2.956390380859375e-05,rest_normal,0
1781260355.5770504,45,51973,55517,0,0,1,1,7.772445678710938e-05,rest_normal,0
1781260355.577084,44,55517,51973,0,0,0,1,3.361701965332031e-05,rest_normal,0
1781260355.5771136,45,55517,51973,0,0,1,1,2.956390380859375e-05,rest_normal,0
1781260355.5771463,44,51973,55517,0,0,0,1,3.266334533691406e-05,rest_normal,0
1781260355.5771809,85,51973,55517,0,0,1,1,3.457069396972656e-05,rest_normal,0
1781260355.5772116,44,55517,51973,0,0,0,1,3.075599670410156e-05,rest_normal,0
1781260355.577266,67,55517,51973,0,0,1,1,5.435943603515625e-05,rest_normal,0
1781260355.577293,44,51973,55517,0,0,0,1,2.6941299438476562e-05,rest_normal,0
1781260355.5964,45,51973,55517,0,0,1,1,0.01910710334777832,rest_normal,0
1781260355.5964513,44,55517,51973,0,0,0,1,5.125999450683594e-05,rest_normal,0
1781260355.5964904,45,55517,51973,0,0,1,1,3.910064697265625e-05,rest_normal,0
1781260355.5965264,44,51973,55517,0,0,0,1,3.600120544433594e-05,rest_normal,0
1781260355.596558,85,51973,55517,0,0,1,1,3.170967102050781e-05,rest_normal,0
1781260355.5965915,44,55517,51973,0,0,0,1,3.337860107421875e-05,rest_normal,0
1781260355.596664,121,55517,51973,0,0,1,1,7.2479248046875e-05,rest_normal,0
1781260355.5966923,44,51973,55517,0,0,0,1,2.8371810913085938e-05,rest_normal,0
1781260355.6044574,45,53184,55232,0,0,1,1,0.007765054702758789,rest_normal,0
1781260355.6045287,45,51973,55517,0,0,1,1,7.128715515136719e-05,rest_normal,0
1781260355.6045349,44,55232,53184,0,0,0,1,6.198883056640625e-06,rest_normal,0
1781260355.6046197,45,55232,53184,0,0,1,1,8.487701416015625e-05,rest_normal,0
1781260355.604627,44,55517,51973,0,0,0,1,7.152557373046875e-06,rest_normal,0
1781260355.6046677,45,55517,51973,0,0,1,1,4.076957702636719e-05,rest_normal,0
1781260355.604673,44,53184,55232,0,0,0,1,5.245208740234375e-06,rest_normal,0
1781260355.6047063,85,53184,55232,0,0,1,1,3.337860107421875e-05,rest_normal,0
1781260355.60471,44,51973,55517,0,0,0,1,3.814697265625e-06,rest_normal,0
1781260355.6047478,44,55232,53184,0,0,0,1,3.7670135498046875e-05,rest_normal,0
1781260355.6047688,85,51973,55517,0,0,1,1,2.09808349609375e-05,rest_normal,0
1781260355.6048024,44,55517,51973,0,0,0,1,3.361701965332031e-05,rest_normal,0
1781260355.6048195,121,55232,53184,0,0,1,1,1.71661376953125e-05,rest_normal,0
1781260355.604842,44,53184,55232,0,0,0,1,2.2411346435546875e-05,rest_normal,0
1781260355.6049204,121,55517,51973,0,0,1,1,7.843971252441406e-05,rest_normal,0
1781260355.604952,44,51973,55517,0,0,0,1,3.170967102050781e-05,rest_normal,0
1781260355.6084585,45,53184,55232,0,0,1,1,0.0035064220428466797,rest_normal,0
1781260355.6085198,44,55232,53184,0,0,0,1,6.127357482910156e-05,rest_normal,0
1781260355.6085699,45,55232,53184,0,0,1,1,5.0067901611328125e-05,rest_normal,0
1781260355.608608,44,53184,55232,0,0,0,1,3.814697265625e-05,rest_normal,0
1781260355.6086433,85,53184,55232,0,0,1,1,3.528594970703125e-05,rest_normal,0
1781260355.6086707,44,55232,53184,0,0,0,1,2.7418136596679688e-05,rest_normal,0
1781260355.6087513,121,55232,53184,0,0,1,1,8.058547973632812e-05,rest_normal,0
1781260355.6087828,44,53184,55232,0,0,0,1,3.147125244140625e-05,rest_normal,0
1781260355.6626124,56,9229,55596,1,0,0,0,0.05382966995239258,rest_normal,0
1781260355.6626534,44,55596,9229,0,0,0,1,4.100799560546875e-05,rest_normal,0
1781260355.6638796,76,9229,55597,1,0,0,0,0.001226186752319336,rest_normal,0
1781260355.6638968,64,55597,9229,0,0,0,1,1.71661376953125e-05,rest_normal,0
1781260355.6988764,45,51973,55517,0,0,1,1,0.03497958183288574,rest_normal,0
1781260355.698928,44,55517,51973,0,0,0,1,5.173683166503906e-05,rest_normal,0
1781260355.6989615,45,55517,51973,0,0,1,1,3.337860107421875e-05,rest_normal,0
1781260355.699,44,51973,55517,0,0,0,1,3.838539123535156e-05,rest_normal,0
1781260355.6990411,85,51973,55517,0,0,1,1,4.124641418457031e-05,rest_normal,0
1781260355.6990733,44,55517,51973,0,0,0,1,3.218650817871094e-05,rest_normal,0
1781260355.6991425,121,55517,51973,0,0,1,1,6.914138793945312e-05,rest_normal,0
1781260355.6991706,44,51973,55517,0,0,0,1,2.8133392333984375e-05,rest_normal,0
1781260355.7094831,45,53184,55232,0,0,1,1,0.010312557220458984,rest_normal,0
1781260355.7095335,44,55232,53184,0,0,0,1,5.030632019042969e-05,rest_normal,0
1781260355.7095742,45,55232,53184,0,0,1,1,4.076957702636719e-05,rest_normal,0
1781260355.709613,44,53184,55232,0,0,0,1,3.886222839355469e-05,rest_normal,0
1781260355.709648,85,53184,55232,0,0,1,1,3.4809112548828125e-05,rest_normal,0
1781260355.709683,44,55232,53184,0,0,0,1,3.504753112792969e-05,rest_normal,0
1781260355.7097385,121,55232,53184,0,0,1,1,5.555152893066406e-05,rest_normal,0
1781260355.7097654,44,53184,55232,0,0,0,1,2.6941299438476562e-05,rest_normal,0
1781260355.7996788,45,51973,55517,0,0,1,1,0.08991336822509766,rest_normal,0
1781260355.799729,44,55517,51973,0,0,0,1,5.030632019042969e-05,rest_normal,0
1781260355.7997665,45,55517,51973,0,0,1,1,3.743171691894531e-05,rest_normal,0
1781260355.7998052,44,51973,55517,0,0,0,1,3.8623809814453125e-05,rest_normal,0
1781260355.799836,85,51973,55517,0,0,1,1,3.075599670410156e-05,rest_normal,0
1781260355.7998676,44,55517,51973,0,0,0,1,3.170967102050781e-05,rest_normal,0
1781260355.7999632,121,55517,51973,0,0,1,1,9.560585021972656e-05,rest_normal,0
1781260355.799999,44,51973,55517,0,0,0,1,3.5762786865234375e-05,rest_normal,0
1781260355.8107069,45,53184,55232,0,0,1,1,0.010707855224609375,rest_normal,0
1781260355.8107567,44,55232,53184,0,0,0,1,4.982948303222656e-05,rest_normal,0
1781260355.8108032,45,55232,53184,0,0,1,1,4.649162292480469e-05,rest_normal,0
1781260355.81084,44,53184,55232,0,0,0,1,3.6716461181640625e-05,rest_normal,0
1781260355.8108857,85,53184,55232,0,0,1,1,4.57763671875e-05,rest_normal,0
1781260355.8109217,44,55232,53184,0,0,0,1,3.600120544433594e-05,rest_normal,0
1781260355.8109727,121,55232,53184,0,0,1,1,5.1021575927734375e-05,rest_normal,0
1781260355.8109927,44,53184,55232,0,0,0,1,2.002716064453125e-05,rest_normal,0
1781260355.9019253,45,51973,55517,0,0,1,1,0.09093260765075684,rest_normal,0
1781260355.9019773,44,55517,51973,0,0,0,1,5.1975250244140625e-05,rest_normal,0
1781260355.9020166,45,55517,51973,0,0,1,1,3.933906555175781e-05,rest_normal,0
1781260355.9020476,44,51973,55517,0,0,0,1,3.0994415283203125e-05,rest_normal,0
1781260355.9020948,85,51973,55517,0,0,1,1,4.7206878662109375e-05,rest_normal,0
1781260355.9021313,44,55517,51973,0,0,0,1,3.647804260253906e-05,rest_normal,0
1781260355.9022129,121,55517,51973,0,0,1,1,8.153915405273438e-05,rest_normal,0
1781260355.9022412,44,51973,55517,0,0,0,1,2.8371810913085938e-05,rest_normal,0
1781260355.9121568,45,53184,55232,0,0,1,1,0.009915590286254883,rest_normal,0
1781260355.912204,44,55232,53184,0,0,0,1,4.7206878662109375e-05,rest_normal,0
1781260355.9122496,45,55232,53184,0,0,1,1,4.553794860839844e-05,rest_normal,0
1781260355.9122853,44,53184,55232,0,0,0,1,3.5762786865234375e-05,rest_normal,0
1781260355.9123185,85,53184,55232,0,0,1,1,3.314018249511719e-05,rest_normal,0
1781260355.9123466,44,55232,53184,0,0,0,1,2.8133392333984375e-05,rest_normal,0
1781260355.9124272,121,55232,53184,0,0,1,1,8.058547973632812e-05,rest_normal,0
1781260355.9124677,44,53184,55232,0,0,0,1,4.0531158447265625e-05,rest_normal,0
1781260356.0031948,45,51973,55517,0,0,1,1,0.09072709083557129,rest_normal,0
1781260356.0032456,44,55517,51973,0,0,0,1,5.078315734863281e-05,rest_normal,0
1781260356.0032759,45,55517,51973,0,0,1,1,3.0279159545898438e-05,rest_normal,0
1781260356.0033,44,51973,55517,0,0,0,1,2.4080276489257812e-05,rest_normal,0
1781260356.0033207,85,51973,55517,0,0,1,1,2.0742416381835938e-05,rest_normal,0
1781260356.003348,44,55517,51973,0,0,0,1,2.7418136596679688e-05,rest_normal,0
1781260356.0034218,121,55517,51973,0,0,1,1,7.367134094238281e-05,rest_normal,0
1781260356.0034528,44,51973,55517,0,0,0,1,3.0994415283203125e-05,rest_normal,0
1781260356.01308,45,53184,55232,0,0,1,1,0.009627103805541992,rest_normal,0
1781260356.0131247,44,55232,53184,0,0,0,1,4.482269287109375e-05,rest_normal,0
1781260356.0131729,45,55232,53184,0,0,1,1,4.8160552978515625e-05,rest_normal,0
1781260356.0132031,44,53184,55232,0,0,0,1,3.0279159545898438e-05,rest_normal,0
1781260356.0132322,85,53184,55232,0,0,1,1,2.9087066650390625e-05,rest_normal,0
1781260356.0132587,44,55232,53184,0,0,0,1,2.6464462280273438e-05,rest_normal,0
1781260356.0133193,121,55232,53184,0,0,1,1,6.0558319091796875e-05,rest_normal,0
1781260356.013348,44,53184,55232,0,0,0,1,2.8848648071289062e-05,rest_normal,0
1781260356.10726,45,51973,55517,0,0,1,1,0.09391188621520996,rest_normal,0
